guid,make,model,vehicle-type,seller-type,price,fuel-type,mileage,year,img-url,zip-code,distance,reg-age,listing-age
b2d68267-e1b5-4a74-97c2-e4e6d0207a2a,Mazda,3,Berline,Dealer,1550,d,269000,12-2008,https://prod.pictures.autoscout24.net/listing-images/b2d68267-e1b5-4a74-97c2-e4e6d0207a2a_bd2a66b8-a1c9-4cbe-8725-24953472c5c1.jpg/250x188.webp,1490,93.00820810919008,5120,26
b56dee67-8e11-4ac6-9dde-425ef923538f,Mazda,3,Berline,Dealer,1599,d,239332,03-2006,https://prod.pictures.autoscout24.net/listing-images/b56dee67-8e11-4ac6-9dde-425ef923538f_d5b9df6a-9d49-4910-a198-dc43d644940f.jpg/250x188.webp,2830,45.04397020411872,6126,98
32bc16b5-6c39-4cec-92cc-c519bf2784f6,Mazda,3,Andere,PrivateSeller,1600,d,150000,11-2004,https://prod.pictures.autoscout24.net/listing-images/32bc16b5-6c39-4cec-92cc-c519bf2784f6_937825ed-aa3a-4ae8-8251-97ab481b1b11.jpg/250x188.webp,3400,85.59161669525486,6611,36
858b175d-98b8-4392-a0e4-3259b459f3e8,Mazda,323,Berline,PrivateSeller,1600,b,119000,06-1999,https://prod.pictures.autoscout24.net/listing-images/858b175d-98b8-4392-a0e4-3259b459f3e8_c54a71c4-0af1-4572-a4cf-e58ad76a57cf.jpg/250x188.webp,1030,66.85598932704684,8591,57
902ab630-811a-4cd1-a312-abb920851376,Mazda,2,Berline,PrivateSeller,1650,d,217900,01-2008,https://prod.pictures.autoscout24.net/listing-images/902ab630-811a-4cd1-a312-abb920851376_7ebf0493-9e5e-41fe-bb6c-ff1228965f2a.jpg/250x188.webp,3018,62.33205490010312,5455,4
2eb9f816-81b0-4e96-892a-07374ea13748,Mazda,2,Berline,PrivateSeller,1750,d,132591,11-2008,https://prod.pictures.autoscout24.net/listing-images/2eb9f816-81b0-4e96-892a-07374ea13748_fbf14249-9c34-4c2b-a691-f5f5539c7b67.jpg/250x188.webp,6200,119.77990387531518,5150,43
d50cfe43-76fa-479e-af67-f286338c9633,Mazda,2,Berline,PrivateSeller,1800,d,180252,02-2005,https://prod.pictures.autoscout24.net/listing-images/d50cfe43-76fa-479e-af67-f286338c9633_7a8d30a4-0c1d-47b4-b9d3-2a4d3e597cd2.jpg/250x188.webp,2970,23.91668383356069,6519,33
4d930e44-1c94-40f8-936e-1c7c3f339945,Mazda,121,Stadswagen,Dealer,1849,b,149000,02-1994,https://prod.pictures.autoscout24.net/listing-images/4d930e44-1c94-40f8-936e-1c7c3f339945_c59425f7-ddad-4817-bbdd-d44034e44449.jpg/250x188.webp,2930,19.7117884178022,10537,247
66dee45a-584f-4d90-89e1-82b7b05c007c,Mazda,5,Break,Dealer,1850,b,175000,06-2006,https://prod.pictures.autoscout24.net/listing-images/66dee45a-584f-4d90-89e1-82b7b05c007c_e2480742-8da2-4e4a-b6f6-b2a855be644e.jpg/250x188.webp,1070,71.06367211068877,6034,5
da7fc143-88ab-44df-acf8-71ee06b6e30c,Mazda,323,Berline,PrivateSeller,1850,b,115340,09-1999,https://prod.pictures.autoscout24.net/listing-images/da7fc143-88ab-44df-acf8-71ee06b6e30c_bafb2f98-aad8-4e09-b0ea-ea3fcaecc47f.jpg/250x188.webp,1780,63.273818071645216,8499,95
93019707-bf01-4cb4-a117-68eed9ef6540,Mazda,323,Berline,PrivateSeller,1850,b,115310,09-1999,https://prod.pictures.autoscout24.net/listing-images/93019707-bf01-4cb4-a117-68eed9ef6540_50fa8ba3-bb5b-487e-8505-945954930606.jpg/250x188.webp,1780,63.273818071645216,8499,124
ce36d779-a6c0-40e1-a11c-04bed65d8edf,Mazda,2,Berline,Dealer,1899,d,212000,01-2007,https://prod.pictures.autoscout24.net/listing-images/ce36d779-a6c0-40e1-a11c-04bed65d8edf_ae6ed9a5-1698-480b-b657-297110d3db47.jpg/250x188.webp,8791,102.62748120507626,5820,355
878e66e2-e274-42c4-9cb8-fc62e15bbe98,Mazda,5,Monovolume,Dealer,2000,d,188000,03-2009,https://prod.pictures.autoscout24.net/listing-images/878e66e2-e274-42c4-9cb8-fc62e15bbe98_397e44e5-90f7-4bf6-b427-3073ec66198f.jpg/250x188.webp,9860,75.70525305366282,5030,72
a008ab59-e7c6-42a1-b0d0-ccd57497397a,Mazda,626,Berline,PrivateSeller,2000,d,168180,03-1999,https://prod.pictures.autoscout24.net/listing-images/a008ab59-e7c6-42a1-b0d0-ccd57497397a_38d3db76-f2c0-4b6f-8a08-f206603bcc1c.jpg/250x188.webp,8530,105.8653486907627,8683,81
