guid,make,model,vehicle-type,seller-type,price,zip-code,fuel-type,mileage,year,distance,age,img-url
2f9182a3-232a-4b22-9c74-8649f55257dc,bmw,116,c,d,13700,5020,d,100000,03-2017,112.56317852994579,2098,https://prod.pictures.autoscout24.net/listing-images/2f9182a3-232a-4b22-9c74-8649f55257dc_0351bb40-e3b5-458a-9376-462a0fb8fe48.jpg/480x360.jpg
a728a34a-a1d5-40ea-ada3-f616df1aba30,bmw,325,c,p,11000,1070,b,150000,02-2010,71.06367211068877,4683,https://prod.pictures.autoscout24.net/listing-images/a728a34a-a1d5-40ea-ada3-f616df1aba30_755a2d0c-2a22-47ae-8c8d-49aa19aa05f9.jpg/480x360.jpg
f2c4918f-f286-414d-85e6-a29aa08a3b39,bmw,518,c,p,12999,1070,d,167000,07-2014,71.06367211068877,3072,https://prod.pictures.autoscout24.net/listing-images/f2c4918f-f286-414d-85e6-a29aa08a3b39_2d729510-acf9-4db3-bfa6-c6822c1f14a1.jpg/480x360.jpg
5c756eb8-9f5e-411e-9049-58bab2379d17,bmw,320,c,p,13500,3960,d,190000,09-2009,88.39034768583157,4836,https://prod.pictures.autoscout24.net/listing-images/5c756eb8-9f5e-411e-9049-58bab2379d17_d8132046-aa4e-48f3-aaf2-f6979f5db72d.jpg/480x360.jpg
f61539ea-ee3f-4782-b041-1d0942ffb641,bmw,116,c,p,14000,9300,d,75300,11-2015,66.4098627619792,2584,https://prod.pictures.autoscout24.net/listing-images/f61539ea-ee3f-4782-b041-1d0942ffb641_32f40660-cdb8-450b-b13d-abef4277c733.jpg/480x360.jpg
e471ade8-43ba-46d7-9fd2-471b1afe10bb,bmw,218,c,p,15000,8800,b,106000,06-2016,107.24415982689398,2371,https://prod.pictures.autoscout24.net/listing-images/e471ade8-43ba-46d7-9fd2-471b1afe10bb_70e3983a-aeff-4e5b-8331-68110a40758f.jpg/480x360.jpg
f806d747-b063-42b1-9520-e949601aa192,bmw,123,c,p,12000,3500,d,203000,07-2009,86.84432103923942,4898,https://prod.pictures.autoscout24.net/listing-images/f806d747-b063-42b1-9520-e949601aa192_66eb5396-436c-42e4-a5a9-e4dcce513a24.jpg/480x360.jpg
6242c315-dc14-4691-9335-996cbfc7bb7b,bmw,120,c,d,14250,8850,b,98535,12-2012,104.1023268661436,3649,https://prod.pictures.autoscout24.net/listing-images/6242c315-dc14-4691-9335-996cbfc7bb7b_b971a9c3-ed67-4310-8491-8884c5837278.jpg/480x360.jpg
641327d2-b44e-4d49-be80-698adb711c54,bmw,318,c,p,14990,8430,d,159000,11-2016,118.7528580465508,2218,https://prod.pictures.autoscout24.net/listing-images/641327d2-b44e-4d49-be80-698adb711c54_3eeb96ed-43ec-481d-9d89-e4ee8187c59b.jpg/480x360.jpg
5fad4d15-2d83-43f9-a060-2e0287fdcae4,bmw,520,c,d,14990,5060,b,155000,11-1974,116.00750129472273,17559,https://prod.pictures.autoscout24.net/listing-images/5fad4d15-2d83-43f9-a060-2e0287fdcae4_87c3361f-ae24-4c82-920d-4f3f769fd4b0.jpg/480x360.jpg
bb3e022c-2d78-4385-b9ae-abf8d28a485c,bmw,318,c,p,14000,9850,d,144900,04-2017,79.95826720403902,2067,https://prod.pictures.autoscout24.net/listing-images/bb3e022c-2d78-4385-b9ae-abf8d28a485c_29b4ab22-a1c9-4628-bab5-94f06b70abb7.jpg/480x360.jpg
125487d5-37eb-44dc-ba81-c394fdf6d6b2,bmw,320,c,d,14950,4040,d,90000,03-2014,120.39133917274062,3194,https://prod.pictures.autoscout24.net/listing-images/125487d5-37eb-44dc-ba81-c394fdf6d6b2_4fb5a86d-ad26-4487-941c-9eb8c241f3d9.jpg/480x360.jpg
4b529c03-2228-4fc9-9ad6-de621899539e,bmw,520,c,p,14200,4500,d,180000,12-2011,119.58764611108163,4015,https://prod.pictures.autoscout24.net/listing-images/4b529c03-2228-4fc9-9ad6-de621899539e_96f4c274-d530-4b15-8865-1f5bbb19209d.jpg/480x360.jpg
0e12d488-5b8e-4911-9e1b-20ce26e6c0fd,bmw,316,c,d,14999,4000,d,103000,09-2012,118.53949006185148,3740,https://prod.pictures.autoscout24.net/listing-images/0e12d488-5b8e-4911-9e1b-20ce26e6c0fd_60827b01-fbdd-4284-871d-a823ba546c86.jpg/480x360.jpg
c9e361ff-499e-4c4c-a409-2e686cc96633,bmw,320,c,p,14800,3700,d,155000,03-2014,103.11033326257076,3194,https://prod.pictures.autoscout24.net/listing-images/c9e361ff-499e-4c4c-a409-2e686cc96633_7bf95077-583e-47b9-90cd-35ccecb4824f.jpg/480x360.jpg
e58e0289-b50b-42e7-94b1-4d45f8851d62,bmw,520,c,d,12588,6000,d,170000,05-2012,117.49014599385939,3863,https://prod.pictures.autoscout24.net/listing-images/e58e0289-b50b-42e7-94b1-4d45f8851d62_3e46ea38-b1a6-4be6-8b19-1e556d447107.jpg/480x360.jpg
ebe9a361-c660-4731-980d-442eac4e1db2,bmw,630,c,d,12950,2630,b,184381,05-2005,37.55427282853161,6420,https://prod.pictures.autoscout24.net/listing-images/ebe9a361-c660-4731-980d-442eac4e1db2_25770a2f-4516-49fa-b6b5-5536385fbe61.jpg/480x360.jpg
62c7f2c2-55d2-4230-b30b-7f54c1ec8c8f,bmw,316,c,d,12750,6220,d,150000,11-2013,109.54249226439103,3314,https://prod.pictures.autoscout24.net/listing-images/62c7f2c2-55d2-4230-b30b-7f54c1ec8c8f_76543509-a843-4871-8acf-96585fef653b.jpg/480x360.jpg
63ae4898-16e2-4310-8bc0-20ef65cbab8d,bmw,316,c,p,13200,2600,d,170000,04-2016,30.98226947130947,2432,https://prod.pictures.autoscout24.net/listing-images/63ae4898-16e2-4310-8bc0-20ef65cbab8d_405f35e2-eb21-43e8-8d2d-9d35affde9e5.jpg/480x360.jpg
0a9f9cd9-83f0-46ba-b6d7-b956ebb271fc,bmw,520,c,d,14900,2100,d,263172,05-2015,27.421552979694752,2768,https://prod.pictures.autoscout24.net/listing-images/0a9f9cd9-83f0-46ba-b6d7-b956ebb271fc_9c6b6b6c-cfc8-46d1-be40-4fc0761481b7.jpg/480x360.jpg
8d0e90ad-8b4c-43bc-9e6a-1fae81312dd4,bmw,116,c,d,14750,5060,d,83990,03-2017,116.00750129472273,2098,https://prod.pictures.autoscout24.net/listing-images/8d0e90ad-8b4c-43bc-9e6a-1fae81312dd4_2d4dc036-895a-4a69-a7ef-e062ac7ebfed.jpg/480x360.jpg
3fbca59c-9f44-4832-bea0-0659246bbb5e,bmw,130,c,p,13000,5070,b,177000,10-2006,122.22662855592974,5902,https://prod.pictures.autoscout24.net/listing-images/3fbca59c-9f44-4832-bea0-0659246bbb5e_454f2f5b-13b8-49bd-a4e5-2b40a2fa6aa7.jpg/480x360.jpg
cf8b54a5-1c29-435b-9810-7689bf982c2f,bmw,116,c,d,14450,4520,b,88000,01-2018,112.57318942534252,1792,https://prod.pictures.autoscout24.net/listing-images/cf8b54a5-1c29-435b-9810-7689bf982c2f_e5f7c932-da47-49e2-a14c-38f3d98b7c93.jpg/480x360.jpg
