guid,make,model,vehicle-type,seller-type,price,zip-code,fuel-type,mileage,year,distance,age,img-url
29fe992e-2c0a-4e63-b92a-e935bf381c7a,mazda,mx-5,c,d,19499,4430,b,57800,02-2018,115.84778684140608,1762,https://prod.pictures.autoscout24.net/listing-images/29fe992e-2c0a-4e63-b92a-e935bf381c7a_f035060d-a300-438b-a9fa-9f60beb60b15.jpg/480x360.jpg
3d4a0332-6939-46d1-9202-a172f6ebbd37,mazda,3,c,d,29958,8550,b,0,09-2022,107.36766166002549,89,https://prod.pictures.autoscout24.net/listing-images/3d4a0332-6939-46d1-9202-a172f6ebbd37_0932f725-a1c8-4074-8c4b-ca3d4105117f.jpg/480x360.jpg
b80706fc-d5b6-41f1-9579-429b07efcc08,mazda,mx-5,c,d,8900,3920,b,128900,06-1994,64.30712183830964,10408,https://prod.pictures.autoscout24.net/listing-images/b80706fc-d5b6-41f1-9579-429b07efcc08_fecc485c-b142-4d07-8271-a8d4ad6bd074.jpg/480x360.jpg
2765310e-cc26-4cd5-993f-f6587559bec4,mazda,6,c,d,12990,6200,d,149000,10-2015,119.77990387531518,2616,https://prod.pictures.autoscout24.net/listing-images/2765310e-cc26-4cd5-993f-f6587559bec4_53a05cec-2466-48b6-98e7-ec4db25159f4.jpg/480x360.jpg
6c7c1a4f-cee4-45a9-9300-13439b82da71,mazda,6,c,d,14950,4460,d,51000,07-2013,114.8668906662163,3438,https://prod.pictures.autoscout24.net/listing-images/6c7c1a4f-cee4-45a9-9300-13439b82da71_474afdba-1732-49e4-95fa-4df7df1b3fd1.jpg/480x360.jpg
796fed0e-7587-47d4-b685-5401369b4c46,mazda,mx-5,c,d,36490,2300,b,0,10-2022,36.751136569594,59,https://prod.pictures.autoscout24.net/listing-images/796fed0e-7587-47d4-b685-5401369b4c46_747dc0ee-0371-4be7-a15b-6ded07338c7e.jpg/480x360.jpg
a7869dc7-058a-4e3f-a8ad-5767d1312276,mazda,mx-30,c,d,27500,2300,e,4312,10-2021,36.751136569594,424,https://prod.pictures.autoscout24.net/listing-images/a7869dc7-058a-4e3f-a8ad-5767d1312276_39e17a64-86cf-4d63-a982-6f68082c3511.jpg/480x360.jpg
08dffc92-18e5-4ca3-9537-c96c5d6be169,mazda,mx-5,c,d,27700,2300,b,8478,01-2022,36.751136569594,332,https://prod.pictures.autoscout24.net/listing-images/08dffc92-18e5-4ca3-9537-c96c5d6be169_e58ca8bb-0ee9-42dd-8aec-f8a7339eb361.jpg/480x360.jpg
2f377115-58ae-4788-99b5-6e44c00c0115,mazda,mx-5,c,d,6400,3920,b,160720,08-2000,64.30712183830964,8155,https://prod.pictures.autoscout24.net/listing-images/2f377115-58ae-4788-99b5-6e44c00c0115_8815a522-0f69-40a2-aa62-dbc24c9aa870.jpg/480x360.jpg
8e5c7bcb-8890-40e2-9b59-09da21c6d044,mazda,mx-5,c,d,6500,9690,b,149000,11-1990,100.95775759375138,11716,https://prod.pictures.autoscout24.net/listing-images/8e5c7bcb-8890-40e2-9b59-09da21c6d044_b1d85e43-0940-420d-bcdb-80e8f8a362ca.jpg/480x360.jpg
c2b74756-983a-45ab-aa59-cf0388ac47b0,mazda,mx-5,c,d,8400,3920,b,102000,04-1996,64.30712183830964,9738,https://prod.pictures.autoscout24.net/listing-images/c2b74756-983a-45ab-aa59-cf0388ac47b0_f2626d6c-355d-4b16-b29a-2147743c997a.jpg/480x360.jpg
6dbf1ee6-2c77-415b-896a-91cb8373a13b,mazda,mx-5,c,d,13800,2300,b,124476,03-2010,36.751136569594,4656,https://prod.pictures.autoscout24.net/listing-images/6dbf1ee6-2c77-415b-896a-91cb8373a13b_9ee83847-8bcc-483d-8d4f-ece65c34307e.jpg/480x360.jpg
beea78d5-d18a-4910-8a3e-039c867f8646,mazda,mx-5,c,d,8500,3920,b,146500,07-1991,64.30712183830964,11474,https://prod.pictures.autoscout24.net/listing-images/beea78d5-d18a-4910-8a3e-039c867f8646_31f996d5-a9a7-4464-9b11-3a5716ca1dab.jpg/480x360.jpg
7acf2454-39a3-43b0-8804-40309dfe8981,mazda,3,c,d,19990,9990,b,33917,02-2020,76.7983356711753,1032,https://prod.pictures.autoscout24.net/listing-images/7acf2454-39a3-43b0-8804-40309dfe8981_b0d981d1-5e50-4fb9-ae4e-93183b0cd879.jpg/480x360.jpg
